master_id,source,article_id_a,article_id_b,journal_year_range,journal_year_start,journal_year_end,volume_label,roman_numeral,title,author,author_title,location,contributor_role,section_type,page_start,page_end,page_url,char_count,notes,subjects,parse_flag,confirmed_duplicate,duplicate_flag,duplicate_group,fulltext_path,processed_at,source_file,htid,seq_start,seq_end,note,index_match_count,index_page_raw,duplicate_by_title_author,duplicate_title_author_group,duplicate_title_author_count
MASTER_00305,source_a,XLV_1914_12,,1914,1914,1914,XLV,12,A BIBLIOGRAPHICAL INTRODUCTION TO THE STUDY OF CHINESE LAW,CHARLES SUMNER LOBINGIER,"Ph.D., L.L.M., Judge of the United States Court for China.",United States Court for China,author,article,164,177,,38490,,Law,OK,,,,article_texts\XLV_1914_12.txt,2026-05-27T22:34:37.307553,,,,,,0,,,,
MASTER_00306,source_a,XLV_1914_13,,1914,1914,1914,XLV,13,A TABLE OF THE EMPERORS OF THE YÜAN DYNASTY.,A. C. Moule,,,author,article,178,178,,2334,,Chronology / History,OK,,,,article_texts\XLV_1914_13.txt,2026-05-27T22:34:40.884555,,,,,,0,,,,
MASTER_00307,source_a,XLVI_1915_01,,1915,1915,1915,XLVI,1,PUTOSHAN. A DRAUGHT AT THE WELL-SPRINGS OF CHINESE BUDDHIST ART.,ARTHUR STANLEY,,Curator of the Shanghai Museum,author,article,27,58,,50042,"PUTOSHAN, Putuo Hill, 普陀山",Art History,OK,,,,article_texts\XLVI_1915_01.txt,2026-05-27T21:57:55.868966,,,,,,0,,,,
MASTER_00308,source_a,XLVI_1915_02,,1915,1915,1915,XLVI,2,NOTICES OF CHRISTIANITY IN CHINA. EXTRACTED FROM MARCO POLO.,A. C. MOULE,Rev.,,author,article,61,79,,55336,,Religious Studies,OK,,,,article_texts\XLVI_1915_02.txt,2026-05-27T21:59:05.504011,,,,,Christianity,1,19-37,,,
MASTER_00309,source_a,XLVI_1915_03,,1915,1915,1915,XLVI,3,THE TONE-ACCENTS OF TWO CHINESE DIALECTS.,CORNELIUS BEACH BRADLEY,Dr.,,author,article,80,90,,18282,,Linguistics,OK,,,,article_texts\XLVI_1915_03.txt,2026-05-27T21:59:48.999205,,,,,,0,,,,
MASTER_00310,source_a,XLVI_1915_04,,1915,1915,1915,XLVI,4,CHINESE PAGODAS.,,,,unknown,article,91,103,,35098,,Architectural History,OK,,,,article_texts\XLVI_1915_04.txt,2026-05-27T22:00:35.590390,,,,,,0,,,,
MASTER_00311,source_a,XLVI_1915_06,,1915,1915,1915,XLVI,6,THE CH'ING MING FESTIVAL.,LEWIS HODOUS,Rev.,,author,article,104,106,,7330,,Folklore Studies,OK,,,,article_texts\XLVI_1915_06.txt,2026-05-27T22:00:46.252078,,,,,,0,,,,
MASTER_00312,source_a,XLVI_1915_07,,1915,1915,1915,XLVI,7,REMINISCENCES OF A CHINESE VICEROY’S SECRETARY¹,,,,translator,article,107,122,,38882,,Biography / History,OK,,,,article_texts\XLVI_1915_07.txt,2026-05-27T22:01:49.261145,,,,,,0,,,,
MASTER_00313,source_a,XLVI_1915_08,,1915,1915,1915,XLVI,8,THE WU PAN TABLET AN AMATEUR STUDY IN CHINESE EPIGRAPHY.,G. G. WARREN,Rev.,,author,article,125,148,,64239,,Epigraphy,OK,,,,article_texts\XLVI_1915_08.txt,2026-05-27T22:03:24.520475,,,,,,0,,,,
MASTER_00314,source_a,XLVI_1915_09,,1915,1915,1915,XLVI,9,"ON A LARGE METEORITE¹ WHICH FELL IN THE SEA NEAR VEDIO, CHUSAN ARCHIPELAGO, ON THE 13th FEBRUARY, 1915.",W. F. TYLER,,,author,article,149,168,,42250,,Astronomy,OK,,,,article_texts\XLVI_1915_09.txt,2026-05-27T22:04:43.303933,,,,,,0,,,,
MASTER_00315,source_a,XLVI_1915_10,,1915,1915,1915,XLVI,10,"WILLIAM WOODVILLE ROCKHILL
1854-1914",,,,unknown,article,169,171,,6154,,Biography,OK,,,,article_texts\XLVI_1915_10.txt,2026-05-27T22:04:53.751088,,,,,,0,,,,
MASTER_00316,source_a,XLVI_1915_11,,1915,1915,1915,XLVI,11,"The Gods of Northern Buddhism. Their History, Iconography and Progressive Evolution through the Northern Buddhist Countries.",,,,unknown,article,172,206,,97875,,Religious Studies,OK,,,,article_texts\XLVI_1915_11.txt,2026-05-27T22:06:59.945423,,,,,,0,,,,
MASTER_00317,source_b,,_1916_02,1916,1916,1916,,,M. CHAVANNES' EDITION OF SSU-MA CHIEN,"WARREN, G. G.",REV.,,author,article,12,38,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=52,69328,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00318,source_b,,_1916_03,1916,1916,1916,,,NOTES ON THE FLORA OF THE W. SSUCH'UAN MOUNTAINS,F. KINGDON WARD,,,author,note,39,48,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=79,25762,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00319,source_b,,_1916_04,1916,1916,1916,,,"FRESHWATER SPONGES FROM THE TAI HU (GREAT LAKE) OF THE KIANGSU PROVINCE, CHINA","ANNANDALE, N.",,Calcutta,author,article,49,52,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=89,8685,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00320,source_b,,_1916_05,1916,1916,1916,,,RECENT RESEARCH UPON THE MAMMALIA OF NORTH CHINA,ARTHUR DE CARLE SOWERBY,,,author,article,53,76,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=93,60856,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00321,source_b,,_1916_06,1916,1916,1916,,,TWO NEW SPECIES OF CHINESE SNAKES,ARTHUR STANLEY,,Shanghai,author,article,83,84,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=123,4520,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00322,source_b,,_1916_07,1916,1916,1916,,,SOME NOTES ON THE HISTORY AND FOLK LORE OF OLD SHANGHAI,,,,unknown,article,85,102,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=127,44782,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00323,source_b,,_1916_08,1916,1916,1916,,,A SURVEY OF THE WORK BY WESTERN STUDENTS OF CHINESE HISTORY,KENNETH SCOTT LATOURETTE,PROF.,,author,article,103,114,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=145,29639,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00324,source_b,,_1916_09,1916,1916,1916,,,A SURVEY OF WORK BY WESTERN STUDENTS,,,,unknown,article,114,134,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=156,54509,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00325,source_b,,_1916_01,1916,1916,1916,,,EARLY CHINESE BRONZES,JOHN C. FERGUSON,PH.D.,,author,article,xix,8,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=29,23696,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00326,source_b,,_1917_01,1917,1917,1917,,,THE VOWS OF AMIDA. A COMPARATIVE STUDY.,"Inglis, J. W.",REV.,,author,article,1,11,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=247,26946,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00327,source_b,,_1917_02,1917,1917,1917,,,THE NESTORIAN SHARE IN BUDDHIST TRANSLATION.,"INGLIS, J. W.",REV.,,author,article,12,15,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=258,8799,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,Buddhism,1,,,,
MASTER_00328,source_b,,_1917_03,1917,1917,1917,,,MAGICAL PRACTICE IN CHINA.,HERBERT CHATLEY,D.Sc.,,author,article,16,,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=262,12325,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,Y,DUP_0006,2
MASTER_00329,source_b,,_1917_04,1917,1917,1917,,,MAGICAL PRACTICE IN CHINA.,"CHATLEY, HERBERT",,,author,article,16,28,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=262,40468,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,Y,DUP_0006,2
MASTER_00330,source_b,,_1917_05,1917,1917,1917,,,THE DRAGON.,Lewis Hodous,"REV., D.D.",,author,article,29,41,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=279,36789,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00331,source_b,,_1917_06,1917,1917,1917,,,THE COUNTRY AND SOME CUSTOMS OF THE SZECHWAN MANTZE.,J. H. EDGAR,REV.,,author,article,42,56,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=292,40790,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,ethnology and anthropology,1,,,,
MASTER_00332,source_b,,_1917_07,1917,1917,1917,,,SHRINES OF HISTORY. PEAK OF THE EAST-TAI SHAN!,F. AYSCOUGH,,,author,article,57,70,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=309,38603,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00333,source_b,,_1917_08,1917,1917,1917,,,"LAND BIRDS AND OTHERS MET
WITH AT SEA OFF THE COAST
OF CHINA IN 1915.",H. E. LAVER,,,author,note,71,82,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=323,29874,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,zoology,1,,,,
MASTER_00334,source_b,,_1917_09,1917,1917,1917,,,THE METHOD OF MAKING INK RUBBINGS.,ARTHUR STANLEY,,Shanghai,author,article,83,84,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=337,3928,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00335,source_b,,_1917_10,1917,1917,1917,,,STONE IMPLEMENTS ON THE UPPER YANGTZE AND MIN RIVERS.,J. HUSTON EDGAR,,,author,article,85,87,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=339,6673,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00336,source_b,,_1917_11,1917,1917,1917,,,THE G. E. MORRISON LIBRARY.,S. COULING,,,author,article,88,90,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=344,7188,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,literature and language,1,,,,
MASTER_00337,source_b,,_1917_12,1917,1917,1917,,,THE KINSHIP OF THE ENGLISH AND CHINESE LANGUAGES.,GEORGE LANNING,,Shanghai,author,address,91,101,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=347,30592,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00338,source_b,,_1917_13,1917,1917,1917,,,INTRODUCTION TO THE BUDDHIST LIBRARY OF HUEN CHWANG.,TAI TSUNG,,,author,article,115,117,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=371,6334,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00339,source_b,,_1917_14,1917,1917,1917,,,COINS OF THE REPUBLIC OF CHINA.,GIUSEPPE ROS,DR.,,author,article,118,119,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=374,4814,,,OK,,suspected,DG0001,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00340,source_b,,_1917_16,1917,1917,1917,,,RECENT DISCOVERIES IN ANCIENT CHINESE SCULPTURE.,VICTOR SEGALEN,,,author,article,144,162,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=427,49789,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,,0,,,,
MASTER_00341,source_b,,_1917_17,1917,1917,1917,,,FOUR EXAMPLES OF CHINESE BRONZE STATUARY.,"FERGUSON, J. C.",,,author,article,163,170,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=453,21529,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,bronze,1,,,,
MASTER_00342,source_b,,_1917_18,1917,1917,1917,,,THE RELIGIOUS ELEMENT IN THE TSO CHUAN.,"WRIGHT, H. K.",REV.,,author,article,171,188,https://babel.hathitrust.org/cgi/pt?id=coo.31924079401570&seq=465,52474,,,OK,,,,C:\ras_text_analysis\RAS_37_downloaded_txt\v.47-48 1916-1917.txt,2026-06-08T18:04:20,,,,,religion,1,,,,
MASTER_00343,source_a,XLIX_1918_01,,1918,1918,1918,XLIX,1,RIVER PROBLEMS IN CHINA,HERBERT CHATLEY,"D.SC. (ENGR.) LOND., M.INST.C.E.IRE.","Engineering Department, Whangpoo Conservancy Board.",author,article,21,32,,28031,,Hydrology,OK,,,,article_texts\XLIX_1918_01.txt,2026-05-27T21:33:18.301782,,,,,,0,,,,
MASTER_00344,source_a,XLIX_1918_02,,1918,1918,1918,XLIX,2,"SOME NOTES ON LAND-BIRDS, INCLUDING ALSO GENERAL REMARKS ON THE BIRDS OBSERVED AT SEA ON THE COAST OF CHINA IN 1916.",H. E. LAVER,,,author,article,33,57,,61118,,Ornithology,OK,,,,article_texts\XLIX_1918_02.txt,2026-05-27T21:34:47.414252,,,,,zoology,1,13-37,,,
MASTER_00345,source_a,XLIX_1918_03,,1918,1918,1918,XLIX,3,ANIMISTIC ELEMENTS IN MOSLEM PRAYER.,SAMUEL M. ZWEMER,F.R.G.S.,,author,article,58,72,,36054,,Religious Studies,OK,,,,article_texts\XLIX_1918_03.txt,2026-05-27T21:35:39.702683,,,,,,0,,,,
MASTER_00346,source_a,XLIX_1918_04,,1918,1918,1918,XLIX,4,THE EIGHT IMMORTALS OF TAOIST RELIGION,Peter C. Ling,Undergraduate,St. John's University,author,article,73,95,,55275,,Religious Studies,OK,,,,article_texts\XLIX_1918_04.txt,2026-05-27T21:36:58.853334,,,,,,0,,,,
MASTER_00347,source_a,XLIX_1918_05,,1918,1918,1918,XLIX,5,"A CHAPTER. OF FOLKLORE;1.—THE KITE FESTIVAL IN FOOCHOW, CHINA",LEWIS HODOUS,D.D.,,author,article,96,101,,14067,"FOOCHOW, Fuzhou, 福州市",Folklore Studies,OK,,,,article_texts\XLIX_1918_05.txt,2026-05-27T21:37:19.178354,,,,,,0,,,,
MASTER_00348,source_a,XLIX_1918_06,,1918,1918,1918,XLIX,6,II.—ON A METHOD OF DIVINATION PRACTISED AT FOOCHOW.,H. L. HARDING,,,author,article,102,105,,8208,,Folklore Studies,OK,,,,article_texts\XLIX_1918_06.txt,2026-05-27T21:37:32.641027,,,,,,0,,,,
MASTER_00349,source_a,XLIX_1918_07,,1918,1918,1918,XLIX,7,"III.—NOTE ON THE TU T‘IEN HUI (都天會) HELD AT CHINKIANG ON THE 31st MAY, 1917.",H. A. OTTEWILL,,,author,article,106,112,,14788,"CHINKIANG, Zhenjiang, 镇江市",Religious Studies,OK,,,,article_texts\XLIX_1918_07.txt,2026-05-27T21:37:55.780045,,,,,,0,,,,
MASTER_00350,source_a,XLIX_1918_08,,1918,1918,1918,XLIX,8,家 神 IV.—THE DOMESTIC ALTAR.,JAMES HUTSON,,,author,article,113,120,,17579,,Religious Studies,OK,,,,article_texts\XLIX_1918_08.txt,2026-05-27T21:38:22.800722,,,,,,0,,,,
MASTER_00351,source_a,XLIX_1918_09,,1918,1918,1918,XLIX,9,KU K'AI-CHIH'S SCROLL IN THE BRITISH MUSEUM,JOHN C. FERGUSON,PH.D.,,author,article,121,130,,19545,"KU K'AI-CHIH, Gu Kaizhi, 顾恺之",Art History,OK,,,,article_texts\XLIX_1918_09.txt,2026-05-27T21:38:57.430561,,,,,,0,,,,
MASTER_00352,source_a,XLIX_1918_10,,1918,1918,1918,XLIX,10,THE THEISTIC IMPORT OF THE SUNG PHILOSOPHY,J. P. BRUCE,M.A.,,author,article,131,147,,41785,,Philosophy,OK,,,,article_texts\XLIX_1918_10.txt,2026-05-27T21:39:55.956753,,,,,philosophy,1,111-127,,,
MASTER_00353,source_a,XLIX_1918_11,,1918,1918,1918,XLIX,11,A CASE OF RITUALISM*,Evan Morgan,,,author,article,148,163,,40873,,Religious Studies,OK,,,,article_texts\XLIX_1918_11.txt,2026-05-27T21:40:51.408067,,,,,,0,,,,
MASTER_00354,source_a,XLIX_1918_12,,1918,1918,1918,XLIX,12,CHINESE PUZZLEDOM,CHARLES KLIENE,F.R.G.S.,,author,article,164,179,,39906,,Folklore Studies,OK,,,,article_texts\XLIX_1918_12.txt,2026-05-27T21:41:47.537314,,,,,,0,,,,
MASTER_00355,source_a,XLIX_1918_13,,1918,1918,1918,XLIX,13,The I-Li or Book of Etiquette and Ceremonial,,,,unknown,article,180,219,,104771,,Ritual Studies,OK,,,,article_texts\XLIX_1918_13.txt,2026-05-27T21:44:04.946243,,,,,,0,,,,
MASTER_00356,source_a,L_1919_01,,1919,1919,1919,L,1,THIRTY THOUSAND MILES IN CHINA,CHARLES KEYSER EDMUNDS,PH.D.,"President of Canton Christian College and Observer in-Charge Magnetic Survey of China, Carnegie Institution of Washington, 1906-1917",author,article,25,53,,63389,,Geography,OK,,,,article_texts\L_1919_01.txt,2026-05-26T19:22:16.645145,,,,,,0,,,,
MASTER_00357,source_a,L_1919_02,,1919,1919,1919,L,2,CHINESE METAPHORICAL ZOOLOGY,C. A. S. WILLIAMS,,,author,article,54,62,,21995,,Zoology,OK,,,,article_texts\L_1919_02.txt,2026-05-26T19:26:32.042281,,,,,literature and language,1,26-34,,,
MASTER_00358,source_a,L_1919_03,,1919,1919,1919,L,3,THE EARLY MALAYS AND THEIR NEIGHBOURS*,CHARLES SUMNER LOBINGIER,"D.C.L., PH.D., CHANCELLOR OF THE ACADEMY 1909-1914; NOW CHANCELLOR EMERITUS.",/,author,article,63,76,,36143,,Ethnology,OK,,,,article_texts\L_1919_03.txt,2026-05-26T19:33:20.368203,,,,,,0,,,,
MASTER_00359,source_a,L_1919_04,,1919,1919,1919,L,4,"NOTES ON THE AGRICULTURE, BOTANY AND THE ZOOLOGY OF CHINA.",B. W. SKVORTZOW,,,author,article,77,145,,150878,,Natural History,OK,,,,article_texts\L_1919_04.txt,2026-05-26T19:45:47.826824,,,,,,0,,Y,DUP_0007,2
MASTER_00360,source_a,L_1919_05,,1919,1919,1919,L,5,THE LAND OF PEACH BLOOM,CHARLES KLIENE,F.R.G.S.,,author,article,146,159,,35399,,Literary Studies,OK,,,,article_texts\L_1919_05.txt,2026-05-26T19:46:52.175563,,,,,,0,,,,
MASTER_00361,source_a,L_1919_06,,1919,1919,1919,L,6,RECENT BOOKS BY A CHINESE SCHOLAR,JOHN C. FERGUSON,,,author,article,160,170,,24494,,Bibliography,OK,,,,article_texts\L_1919_06.txt,2026-05-26T19:47:42.452454,,,,,,0,,,,
MASTER_00362,source_a,L_1919_07,,1919,1919,1919,L,7,CHEMICAL INDUSTRY IN KWANG-TUNG PROVINCE,Yan Tsz Chiu,,,author,article,171,181,,26504,"KWANG-TUNG PROVINCE. Guangdong Province, 广东省",Chemics,OK,,,,article_texts\L_1919_07.txt,2026-05-26T19:48:32.452770,,,,,,0,,,,
MASTER_00363,source_a,L_1919_08,,1919,1919,1919,L,8,A LIST OF THE BIRDS IN THE MUSEUM OF THE ANGLO-CHINESE COLLEGE OF FOOCHOW CHINA,C. R. KELLOGG,,,author,article,182,195,,19978,,Ornithology,OK,,,,article_texts\L_1919_08.txt,2026-05-26T19:49:32.608434,,,,,zoology,1,144-157,,,
MASTER_00364,source_a,L_1919_09,,1919,1919,1919,L,9,FORMOSA,OLD CATHAY,,,author,article,196,199,,8700,"Formosa, the old name of Taiwan, 台湾",Geography,OK,,,,article_texts\L_1919_09.txt,2026-05-26T19:49:51.356120,,,,,,0,,,,
MASTER_00365,source_a,L_1919_10,,1919,1919,1919,L,10,"THE ATTRACTIONS OF ENTOMOLOGY ENHANCED BY A SIMPLE METHOD OF PRESERVING INSECTS, Etc.",ALFRED MOORE,B.A.,,author,article,200,207,,20816,,Entomology,OK,,,,article_texts\L_1919_10.txt,2026-05-26T19:50:27.715958,,,,,,0,,,,
MASTER_00366,source_a,L_1919_11,,1919,1919,1919,L,11,A BEGINNING OF THE STUDY OF THE FLORA AND FAUNA OF SOOCHOW AND VICINITY,N. GIST GEE,,"Soochow, China.",author,article,208,222,,26175,,Natural History,OK,,,,article_texts\L_1919_11.txt,2026-05-26T19:51:32.068685,,,,,,0,,,,
MASTER_00367,source_a,L_1919_12,,1919,1919,1919,L,12,NOTES ON KANSU.,GEORGE E. KING,M.B.CH.B.,"LANCHOWFU, KANSUH.",author,article,223,226,,8158,"KANSU, Gansu Province, 甘肃省",Geography,OK,,,,article_texts\L_1919_12.txt,2026-05-26T19:51:50.867608,,,,,,0,,,,
MASTER_00368,source_a,L_1919_13,,1919,1919,1919,L,13,AN EXHIBITION OF PICTURES BY A RUSSIAN ARTIST.,E. B. HOWELL,,,author,article,227,230,,4478,,Art History,OK,,,,article_texts\L_1919_13.txt,2026-05-26T19:52:08.447498,,,,,arts and archaeology,1,189-190,,,
MASTER_00369,source_a,LI_1920_01,,1920,1920,1920,LI,1,THE RELATION OF CHINESE AND SIAMESE,W. Clifton Dodd,,,author,article,25,38,,31853,,Linguistics,OK,,,,article_texts\LI_1920_01.txt,2026-05-26T17:17:52.377962,,,,,,0,,,,
MASTER_00370,source_a,LI_1920_02,,1920,1920,1920,LI,2,GREEK AND CHINESE ART IDEALS,ARTHUR STANLEY,Honorary Curator,Shanghai Museum,author,article,39,50,,28916,,Art History,OK,,,,article_texts\LI_1920_02.txt,2026-05-26T17:20:22.900396,,,,,,0,,,,
MASTER_00371,source_a,LI_1920_03,,1920,1920,1920,LI,3,"DESTINY, FATE¹",Evan Morgan,,,author,article,51,70,,50149,,Philosophy,OK,,,,article_texts\LI_1920_03.txt,2026-05-26T17:26:40.200558,,,,,,0,,,,
MASTER_00372,source_a,LI_1920_04,,1920,1920,1920,LI,4,CHINA'S PETRIFIED SUN-RAYS,HERBERT CHATLEY,D.Sc.,London,author,article,71,76,,14680,,Geology,OK,,,,article_texts\LI_1920_04.txt,2026-05-26T17:28:14.764239,,,,,,0,,,,
MASTER_00373,source_a,LI_1920_05,,1920,1920,1920,LI,5,CHINESE IDEAS OF ANTIQUES. I. COPPER WARE,J. HUTSON,REV.,,author,article,77,106,,71178,,Archaeology,OK,,,,article_texts\LI_1920_05.txt,2026-05-26T17:35:43.253139,,,,,,0,,,,
MASTER_00374,source_a,LI_1920_06,,1920,1920,1920,LI,6,NAMES AND NICKNAMES OF THE SHANGHAI SETTLEMENTS.,George Lanning,,,author,article,107,124,,46320,,History,OK,,,,article_texts\LI_1920_06.txt,2026-05-26T17:39:34.719291,,,,,,0,,,,
MASTER_00375,source_a,LI_1920_07,,1920,1920,1920,LI,7,"CHINESE POETRY AND ITS
CONNOTATIONS¹",FLORENCE AYSCOUGH,,,author,article,125,154,,60838,,Literary Studies,OK,,,,article_texts\LI_1920_07.txt,2026-05-26T17:48:20.083229,,,,,,0,,,,
MASTER_00376,source_a,LI_1920_08,,1920,1920,1920,LI,8,"NOTES ON THE AGRICULTURE, BOTANY AND THE ZOOLOGY OF CHINA",B. W. SKVORTZOW,,,author,article,155,178,,36850,,Natural History,OK,,,,article_texts\LI_1920_08.txt,2026-05-26T17:59:40.744595,,,,,,0,,Y,DUP_0007,2
MASTER_00377,source_a,LI_1920_09,,1920,1920,1920,LI,9,A CHINESE LIFE OF MOHAMMED¹,ISAAC MASON,,,author,article,179,200,,56234,,Religious Studies,OK,,,,article_texts\LI_1920_09.txt,2026-05-26T18:10:00.183300,,,,,,0,,,,
MASTER_00378,source_a,LII_1921_01,,1921,1921,1921,LII,1,THE OPERATIONS AND MANIFESTATIONS OF THE TAO EXEMPLIFIED IN HISTORY OR THE TAO CONFIRMED BY HISTORY*,Evan Morgan,,,author,article,25,63,,94554,,Philosophy,OK,,,,article_texts\LII_1921_01.txt,2026-05-26T15:21:34.480934,,,,,,0,,,,
MASTER_00379,source_a,LII_1921_02,,1921,1921,1921,LII,2,THE HAINANESE MIAO,M. M. MONINGER,Miss,,author,article,64,74,,21533,"HAINANESE MIAO, 海南省苗人",Anthropology,OK,,,,article_texts\LII_1921_02.txt,2026-05-26T15:26:15.919297,,,,,,1,40-50,,,
MASTER_00380,source_a,LII_1921_03,,1921,1921,1921,LII,3,NOTES ON THE SYMBOLISM OF THE PURPLE FORBIDDEN CITY,FLORENCE AYSCOUGH,,,author,article,75,102,,67717,,History,OK,,,,article_texts\LII_1921_03.txt,2026-05-26T15:40:05.899941,,,,,,0,,,,
MASTER_00381,source_a,LII_1921_04,,1921,1921,1921,LII,4,XXXIX'.—THE POPPY CULTURE IN NORTH MANCHURIA.,B. W. Skvortzow,,,author,article,103,135,,68397,,Agriculture,OK,,,,article_texts\LII_1921_04.txt,2026-05-26T15:51:00.590850,,,,,,0,,,,
MASTER_00382,source_a,LII_1921_05,,1921,1921,1921,LII,5,EXOGAMY IN CHINA,H. P. WILKINSON,B.C.L.,,author,article,136,160,,58999,,Anthropology,OK,,,,article_texts\LII_1921_05.txt,2026-05-26T16:01:52.643278,,,,,"ethnology, anthropology and social customs",1,112-136,,,
MASTER_00383,source_a,LII_1921_06,,1921,1921,1921,LII,6,"LAMPAÇAO, A MYSTERY OF THE FAR EAST",H. B. Morse,,,author,article,161,162,,3730,"Lampaçao, Lampacau, 	浪白澳",Historical Geography,OK,,,,article_texts\LII_1921_06.txt,2026-05-26T16:03:09.848614,,,,,,0,,,,
